date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:15	525744/525744	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22119cc4a3fdceb54204867130203957a7%22	https://trawind-html.vercel.app/assets/remixicon-3d7b8a45.eot?t=1708865856766	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/remixicon-3d7b8a45117c.eot	(from https://trawind-html.vercel.app/assets/icons-c6274531.css)
13:25:15	163200/163200	---M--	200	added ('OK')	font/woff2	etag:%2205950c5eb20fec7b089672a23e5f5182%22	https://trawind-html.vercel.app/assets/remixicon-7c1b0867.woff2?t=1708865856766	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/remixicon-7c1b0867117c.woff2	(from https://trawind-html.vercel.app/assets/icons-c6274531.css)
13:25:16	224116/224116	---M--	200	added ('OK')	font/woff	etag:%2255cb0021d41d7fc63f5754dc9221fca7%22	https://trawind-html.vercel.app/assets/remixicon-793349c8.woff?t=1708865856766	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/remixicon-793349c8117c.woff	(from https://trawind-html.vercel.app/assets/icons-c6274531.css)
13:25:16	525572/525572	---MCZ	200	added ('OK')	font/ttf	etag:W/%22fd43e311fef76b485b795d33aedb7f2a%22	https://trawind-html.vercel.app/assets/remixicon-b074b4f2.ttf?t=1708865856766	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/remixicon-b074b4f2117c.ttf	(from https://trawind-html.vercel.app/assets/icons-c6274531.css)
13:25:17	2460531/2460531	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2272d56d9b9ed95aa3ef1448aee2ea53a1%22	https://trawind-html.vercel.app/assets/remixicon-931f98fd.svg?t=1708865856766	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/remixicon-931f98fd117c.svg	(from https://trawind-html.vercel.app/assets/icons-c6274531.css)
13:25:18	428274/428274	---M--	200	added ('OK')	image/png	etag:%22ff0e25a13b01fd7a25ce9190ec2e38f6%22	https://trawind-html.vercel.app/assets/aboutBG-cb345c17.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/aboutBG-cb345c17.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:18	383882/383882	---M--	200	added ('OK')	image/png	etag:%22c22cea2090e001d125e3493e9d39b057%22	https://trawind-html.vercel.app/assets/bgBit-139d811b.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/bgBit-139d811b.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:18	659159/659159	---M--	200	added ('OK')	image/png	etag:%22635b4472b60a0a720f47d87db62fc358%22	https://trawind-html.vercel.app/assets/blogBg-e1b77bf3.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/blogBg-e1b77bf3.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:19	611916/611916	---M--	200	added ('OK')	image/png	etag:%22e0b4b6144a993e7970d3223694ff208e%22	https://trawind-html.vercel.app/assets/blogDetails-16c163a8.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/blogDetails-16c163a8.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:19	459370/459370	---M--	200	added ('OK')	image/png	etag:%221f218719735e7dc36f5b8c431da0cbee%22	https://trawind-html.vercel.app/assets/contactBg-022c86d5.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/contactBg-022c86d5.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:20	672748/672748	---M--	200	added ('OK')	image/png	etag:%228bc3d913a7736eeef2a709c7911683fd%22	https://trawind-html.vercel.app/assets/ddBG-9aae91a4.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/ddBG-9aae91a4.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:20	284693/284693	---M--	200	added ('OK')	image/png	etag:%2265d44b74f91b9bc91a3f1adaaf7d415a%22	https://trawind-html.vercel.app/assets/destinationBG-2a8fb7ea.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/destinationBG-2a8fb7ea.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:20	257749/257749	---M--	200	added ('OK')	image/png	etag:%22e045f063cbd104707e979aaaf7878c43%22	https://trawind-html.vercel.app/assets/faqBg-2a459f18.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/faqBg-2a459f18.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:21	95706/95706	---M--	200	added ('OK')	image/png	etag:%22cf92430da5cbe0a9300d35c6bd0e18c5%22	https://trawind-html.vercel.app/assets/footerImg-1e855295.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/footerImg-1e855295.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:21	1382404/1382404	---M--	200	added ('OK')	image/png	etag:%22871a2ad5aeedfb08b33f64f6a1518ce9%22	https://trawind-html.vercel.app/assets/destination-ed839c9f.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/destination-ed839c9f.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:21	910767/910767	---M--	200	added ('OK')	image/png	etag:%2276338f5433ed179bdd7153f1a4b661c5%22	https://trawind-html.vercel.app/assets/footerImg-bb355dde.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/footerImg-bb355dde.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:22	268676/268676	---M--	200	added ('OK')	image/png	etag:%2227b6bd3f15584e52fb69d909f5c39a40%22	https://trawind-html.vercel.app/assets/saleBG-5ab8f119.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/saleBG-5ab8f119.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:22	475500/475500	---M--	200	added ('OK')	image/png	etag:%22e1838b4f6e6d83f8d1df25d0efff79ae%22	https://trawind-html.vercel.app/assets/skillImg-bec67880.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/skillImg-bec67880.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:23	2096757/2096757	---M--	200	added ('OK')	image/png	etag:%22e7bf9d774d132df30284da5a7cd6cf0c%22	https://trawind-html.vercel.app/assets/slide1-99206b9a.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/slide1-99206b9a.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:24	2040059/2040059	---M--	200	added ('OK')	image/png	etag:%2295b3e2f7edaae3d038e3009e0c324302%22	https://trawind-html.vercel.app/assets/slide2-fd7e0f98.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/slide2-fd7e0f98.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:24	2507428/2507428	---M--	200	added ('OK')	image/png	etag:%220596399621855d7aac3d765389ba69a1%22	https://trawind-html.vercel.app/assets/slide3-cb028ef5.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/slide3-cb028ef5.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:24	1120721/1120721	---M--	200	added ('OK')	image/png	etag:%228c76c5df9daa5e5d47b93d6b25cf11ad%22	https://trawind-html.vercel.app/assets/touristBG-08b4a330.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/touristBG-08b4a330.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:25	169993/169993	---M--	200	added ('OK')	image/png	etag:%22a59670668588e090731d84778884f163%22	https://trawind-html.vercel.app/assets/homeBG-372375d1.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/homeBG-372375d1.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:25	31847/31847	---M--	200	added ('OK')	image/png	etag:%22fd76be695b861d020b1510bc5b131ca5%22	https://trawind-html.vercel.app/assets/signupBG-d7c25ad0.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/signupBG-d7c25ad0.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:25	709079/709079	---M--	200	added ('OK')	image/png	etag:%22714de95bcaca05910c084339e8a143b9%22	https://trawind-html.vercel.app/assets/tourDetailBg-ca548a49.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tourDetailBg-ca548a49.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:26	290155/290155	---M--	200	added ('OK')	image/jpeg	etag:%225d0cd4dcdf3f6484e5926ba88f91d527%22	https://trawind-html.vercel.app/assets/tourbg-4f554d91.jpg	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tourbg-4f554d91.jpg	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:27	1080800/1080800	---M--	200	added ('OK')	image/png	etag:%226438faa831f0a1cb8732ff3d4855f71c%22	https://trawind-html.vercel.app/assets/videoBG1-0513d89d.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/videoBG1-0513d89d.png	(from https://trawind-html.vercel.app/assets/tailwind-2f792eaa.css)
13:25:27	13436/13436	---M--	200	added ('OK')	image/png	etag:%221c9bf201c654fe5c2e79686a7d437754%22	https://trawind-html.vercel.app/assets/parashootL-9fa4c84e.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/parashootL-9fa4c84e.png	(from https://trawind-html.vercel.app/home.html)
13:25:27	12371/12371	---M--	200	added ('OK')	image/png	etag:%22541fdcb9080d122e6241a65a0b3acab8%22	https://trawind-html.vercel.app/assets/tajmahel-ea1a1965.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tajmahel-ea1a1965.png	(from https://trawind-html.vercel.app/home.html)
13:25:28	606068/606068	---M--	200	added ('OK')	image/png	etag:%22b69cce25c271b63e320d0c29cd134712%22	https://trawind-html.vercel.app/assets/aboutImg-cc02dab8.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/aboutImg-cc02dab8.png	(from https://trawind-html.vercel.app/home.html)
13:25:28	126661/126661	---M--	200	added ('OK')	image/png	etag:%229175f2a5b3068d0c30910b8e12eb2b57%22	https://trawind-html.vercel.app/assets/beaches-15b58cbc.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/beaches-15b58cbc.png	(from https://trawind-html.vercel.app/home.html)
13:25:28	112407/112407	---M--	200	added ('OK')	image/png	etag:%22d989a0afe95796cd03609d168b6602eb%22	https://trawind-html.vercel.app/assets/mountain-790701a3.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/mountain-790701a3.png	(from https://trawind-html.vercel.app/home.html)
13:25:29	129456/129456	---M--	200	added ('OK')	image/png	etag:%22a4b0baa6131103ababce96dbe69b4a23%22	https://trawind-html.vercel.app/assets/desert-783f70e5.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/desert-783f70e5.png	(from https://trawind-html.vercel.app/home.html)
13:25:29	115542/115542	---M--	200	added ('OK')	image/png	etag:%220457d9b4fce6ea4d74ce1b7ddbd338b2%22	https://trawind-html.vercel.app/assets/temple-2f029f72.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/temple-2f029f72.png	(from https://trawind-html.vercel.app/home.html)
13:25:29	119859/119859	---M--	200	added ('OK')	image/png	etag:%229ba450886bef84e0f5f30eda519a006d%22	https://trawind-html.vercel.app/assets/cities-d4be8b27.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/cities-d4be8b27.png	(from https://trawind-html.vercel.app/home.html)
13:25:30	104292/104292	---M--	200	added ('OK')	image/png	etag:%22e222ff4916174ef7f98509a7267ff023%22	https://trawind-html.vercel.app/assets/pyramid-c933d852.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/pyramid-c933d852.png	(from https://trawind-html.vercel.app/home.html)
13:25:30	27879/27879	---M--	200	added ('OK')	image/png	etag:%2292e531fc1967257e7229cc879fc681f1%22	https://trawind-html.vercel.app/assets/tower-ed2d8a07.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tower-ed2d8a07.png	(from https://trawind-html.vercel.app/home.html)
13:25:31	13022/13022	---M--	200	added ('OK')	image/png	etag:%22ef263e36c5b609402227993f3ccc7586%22	https://trawind-html.vercel.app/assets/perashootR-02cafd62.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/perashootR-02cafd62.png	(from https://trawind-html.vercel.app/home.html)
13:25:31	533392/533392	---M--	200	added ('OK')	image/png	etag:%221c9c806a78b1380bcfb82f88cecb8039%22	https://trawind-html.vercel.app/assets/chooseImg-05b8f2e1.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/chooseImg-05b8f2e1.png	(from https://trawind-html.vercel.app/home.html)
13:25:32	36543/36543	---M--	200	added ('OK')	image/png	etag:%22d666e9ab8df16549ff9d6c988ca0f2dc%22	https://trawind-html.vercel.app/assets/queen-2076ebd6.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/queen-2076ebd6.png	(from https://trawind-html.vercel.app/home.html)
13:25:32	409803/409803	---M--	200	added ('OK')	image/png	etag:%222c9f8879768bf2a05fc59bda90e6a079%22	https://trawind-html.vercel.app/assets/japan-f769c7fe.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/japan-f769c7fe.png	(from https://trawind-html.vercel.app/home.html)
13:25:32	385885/385885	---M--	200	added ('OK')	image/png	etag:%223b755b7fddc89577805661f82370b931%22	https://trawind-html.vercel.app/assets/france-545ac7a5.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/france-545ac7a5.png	(from https://trawind-html.vercel.app/home.html)
13:25:33	383571/383571	---M--	200	added ('OK')	image/png	etag:%228c579018e1e01c7d3a10958d5b94341b%22	https://trawind-html.vercel.app/assets/england-8174ea73.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/england-8174ea73.png	(from https://trawind-html.vercel.app/home.html)
13:25:33	13855/13855	---M--	200	added ('OK')	image/png	etag:%22eefcfb6795ee1c4890ce353f667ba417%22	https://trawind-html.vercel.app/assets/sale-b11068ff.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/sale-b11068ff.png	(from https://trawind-html.vercel.app/home.html)
13:25:33	72180/72180	---M--	200	added ('OK')	image/png	etag:%2274525a2d877e93e802918bc0756837cd%22	https://trawind-html.vercel.app/assets/build-7dd423bb.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/build-7dd423bb.png	(from https://trawind-html.vercel.app/home.html)
13:25:34	452561/452561	---M--	200	added ('OK')	image/png	etag:%2277b644d3e582fdc76af4226d5f9cce6f%22	https://trawind-html.vercel.app/assets/effiel-f41b048b.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/effiel-f41b048b.png	(from https://trawind-html.vercel.app/home.html)
13:25:34	415343/415343	---M--	200	added ('OK')	image/png	etag:%221442328a8ec5968e961e2962dce62da9%22	https://trawind-html.vercel.app/assets/burj-1a18a899.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/burj-1a18a899.png	(from https://trawind-html.vercel.app/home.html)
13:25:35	420819/420819	---M--	200	added ('OK')	image/png	etag:%220d2f1e7885ccf90ad7c7a676a3adf44a%22	https://trawind-html.vercel.app/assets/canyon-d6f1bddb.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/canyon-d6f1bddb.png	(from https://trawind-html.vercel.app/home.html)
13:25:35	26002/26002	---M--	200	added ('OK')	image/png	etag:%226269230a95f0e860d210faa4e873358a%22	https://trawind-html.vercel.app/assets/halfBuild-68488c62.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/halfBuild-68488c62.png	(from https://trawind-html.vercel.app/home.html)
13:25:35	210465/210465	---M--	200	added ('OK')	image/png	etag:%2203a5fa5654848a742e738da626a15ec4%22	https://trawind-html.vercel.app/assets/austria-2ece65a9.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/austria-2ece65a9.png	(from https://trawind-html.vercel.app/home.html)
13:25:36	212614/212614	---M--	200	added ('OK')	image/png	etag:%2241e4befd4938beae93e305c07d321402%22	https://trawind-html.vercel.app/assets/cambodia-f635c752.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/cambodia-f635c752.png	(from https://trawind-html.vercel.app/home.html)
13:25:36	246398/246398	---M--	200	added ('OK')	image/png	etag:%22eef336456860fbcb0bf9ba80af3ce09a%22	https://trawind-html.vercel.app/assets/newZelend-e5de1cdc.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/newZelend-e5de1cdc.png	(from https://trawind-html.vercel.app/home.html)
13:25:36	959/959	---M--	200	added ('OK')	application/javascript	etag:%228a192a7606322f9f7bca51671429bc92%22	https://trawind-html.vercel.app/assets/js/numberScroll2.js	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/js/numberScroll2.js	(from https://trawind-html.vercel.app/home.html)
13:25:37	304553/304553	---M--	200	added ('OK')	image/png	etag:%225b88f86c9515a1b524afcb4d0c5a6fc0%22	https://trawind-html.vercel.app/assets/india-ae429255.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/india-ae429255.png	(from https://trawind-html.vercel.app/destination.html)
13:25:37	172693/172693	---M--	200	added ('OK')	image/png	etag:%227ba27d26742ad751f6919b3ff077b58e%22	https://trawind-html.vercel.app/assets/switzerland-a9d795e2.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/switzerland-a9d795e2.png	(from https://trawind-html.vercel.app/destination.html)
13:25:38	168690/168690	---M--	200	added ('OK')	image/png	etag:%2227b2e829cc3aa06205c76d432e844032%22	https://trawind-html.vercel.app/assets/dubai-8ac7943c.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/dubai-8ac7943c.png	(from https://trawind-html.vercel.app/destination.html)
13:25:38	809139/809139	---M--	200	added ('OK')	image/png	etag:%22d8ee0ccf004ad5953865a0a9a89bc617%22	https://trawind-html.vercel.app/assets/slide1-97ebebbd.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/slide1-97ebebbd.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:39	544951/544951	---M--	200	added ('OK')	image/png	etag:%227d5893f0c930a17dd2a09504c3bed978%22	https://trawind-html.vercel.app/assets/slide2-0e63db3f.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/slide2-0e63db3f.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:39	602499/602499	---M--	200	added ('OK')	image/png	etag:%22b0a0a002c5ea56cb7a3b213f15a15962%22	https://trawind-html.vercel.app/assets/slide3-f0faf65f.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/slide3-f0faf65f.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:39	251122/251122	---M--	200	added ('OK')	image/png	etag:%22faf11ac4464229e9a6f1328551db2c87%22	https://trawind-html.vercel.app/assets/half1-66fb3765.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/half1-66fb3765.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:40	205264/205264	---M--	200	added ('OK')	image/png	etag:%2299d6b959e8f580322caf52c02059d4df%22	https://trawind-html.vercel.app/assets/half2-79bb38a4.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/half2-79bb38a4.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:40	122826/122826	---M--	200	added ('OK')	image/png	etag:%220eb4e2ead2e38fb881b064222d25db90%22	https://trawind-html.vercel.app/assets/images/pic1.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/pic1.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:41	122826/122826	---M--	200	added ('OK')	image/png	etag:%220eb4e2ead2e38fb881b064222d25db90%22	https://trawind-html.vercel.app/assets/pic1-d87c2838.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/pic1-d87c2838.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:41	218588/218588	---M--	200	added ('OK')	image/png	etag:%22d215c32315571d076ca544458bb55fb8%22	https://trawind-html.vercel.app/assets/images/pic2.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/pic2.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:42	218588/218588	---M--	200	added ('OK')	image/png	etag:%22d215c32315571d076ca544458bb55fb8%22	https://trawind-html.vercel.app/assets/pic2-17c6f1b8.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/pic2-17c6f1b8.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:42	195933/195933	---M--	200	added ('OK')	image/png	etag:%22323d3a582dfad237e7dbdde4d0373936%22	https://trawind-html.vercel.app/assets/images/pic3.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/pic3.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:42	195933/195933	---M--	200	added ('OK')	image/png	etag:%22323d3a582dfad237e7dbdde4d0373936%22	https://trawind-html.vercel.app/assets/pic3-f5a989d3.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/pic3-f5a989d3.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:43	183999/183999	---M--	200	added ('OK')	image/png	etag:%2264068c847b1cb58087365032728c0eeb%22	https://trawind-html.vercel.app/assets/images/pic4.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/pic4.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:43	183999/183999	---M--	200	added ('OK')	image/png	etag:%2264068c847b1cb58087365032728c0eeb%22	https://trawind-html.vercel.app/assets/pic4-9adc59c8.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/pic4-9adc59c8.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:44	160058/160058	---M--	200	added ('OK')	image/png	etag:%22756697544060180e039004d2253254db%22	https://trawind-html.vercel.app/assets/images/pic5.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/pic5.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:44	160058/160058	---M--	200	added ('OK')	image/png	etag:%22756697544060180e039004d2253254db%22	https://trawind-html.vercel.app/assets/pic5-12a00478.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/pic5-12a00478.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:45	159953/159953	---M--	200	added ('OK')	image/png	etag:%22d07d2844982a27587ab31534bf39aa92%22	https://trawind-html.vercel.app/assets/images/pic6.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/pic6.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:45	159953/159953	---M--	200	added ('OK')	image/png	etag:%22d07d2844982a27587ab31534bf39aa92%22	https://trawind-html.vercel.app/assets/pic6-1494c11e.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/pic6-1494c11e.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:45	207456/207456	---M--	200	added ('OK')	image/png	etag:%221cfe05cf0487133c7a8c8cf9bad32fd0%22	https://trawind-html.vercel.app/assets/ddslide1-1bab0b85.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/ddslide1-1bab0b85.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:46	225149/225149	---M--	200	added ('OK')	image/png	etag:%22e1f8d028d79f053dd399df43b3626213%22	https://trawind-html.vercel.app/assets/ddslide2-27ec80a0.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/ddslide2-27ec80a0.png	(from https://trawind-html.vercel.app/destinationDetail.html)
13:25:47	239610/239610	---M--	200	added ('OK')	image/png	etag:%2260f28833c2752f6ff34ebd71eef82b21%22	https://trawind-html.vercel.app/assets/ddslide3-9742988e.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/ddslide3-9742988e.png	(from https://trawind-html.vercel.app/destinationDetail.html)
